Study,NST_Site,General Location,Specific Location,State Name,Region,Specific Region,Coastal Ecological Area,Latitude,Longitude,NST_Sample_ID,Station Letter,Sample Number,Fiscal Year,Condition Code,Condition Code Description,Sex,Gonadal Index,Gonadal Index Description,Length,Wet Weight,Full Displacement Volume,Empty Displacement Volume,Dermo,Dermo Infection Intensity,Dermo Numerical Value,Dermo Description,Gonad Subsample Wet Weight,Ceroid,Cestode Body,Cestode Gill,Cestode Mantle,Ciliate Digestive Tract,Ciliate Gut,Ciliate Large Gill,Ciliate Small Gill,Copepod Body,Copepod Gill,Copepod Gut Digestive Tubule,Nematode,Nematopsis Body,Nematopsis Gill,Nematopsis Mantle,Neoplasm,Pea Crab,Rickettsia Digestive Tubule,Rickettsia Gut,Proctoeces,Bucephalus,Trematode Metacercariae,Trematode Metacercariae Description,Diffuse Necrosis,Focal Necrosis,Diffuse Inflammation,Focal Inflammation,Digestive Tubule Atrophy,Digestive Tubule Atrophy Description,Multinucleated sphere X,Multinucleated sphere X Description,Xenoma,Edema,Hydra Gill,Nemertine Gill,Other trematode sporocyst gill,Other trematode sporocyst gut,Protozoan Digestive Tubule,Protozoan Gut,Tumor,Unidentified Gonoduct Organism,Unidentified Organism,Unusual Digestive Tubule
Mussel Watch,PRMC,Potomac River,Mattox Creek,Virginia,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2233,-76.9615,MW2001PRMCCV,a,3,2001,2,Good : Not quite as firm or large as above; usually ready to spawn,Indeterminate,1,Oyster - 1 : Sexually undifferentiated,6.9,10.3,750,460,N,Negative,0,No hypnospores present,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRMC,Potomac River,Mattox Creek,Virginia,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2233,-76.9615,MW2001PRMCCV,a,4,2001,1,Very Good : Animal firm and filling shell cavity; coloration creamy white and evenly textured; usually ready to spawn,Indeterminate,1,Oyster - 1 : Sexually undifferentiated,7.6,12.8,750,460,N,Negative,0,No hypnospores present,,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRMC,Potomac River,Mattox Creek,Virginia,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2233,-76.9615,MW2001PRMCCV,a,5,2001,2,Good : Not quite as firm or large as above; usually ready to spawn,Indeterminate,1,Oyster - 1 : Sexually undifferentiated,7.7,12.6,750,460,N,Negative,0,No hypnospores present,,137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2001PRSPCV,a,1,2001,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Female,2,Oyster - 2 : Early development,9.4,18.6,1370,890,VL,Very light,0.33,1-10 hypnospores,,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2001PRSPCV,a,2,2001,5,Fair : Oyster well-developed but not opaque or tending toward white; grayish and translucent; flesh flaccid,Indeterminate,1,Oyster - 1 : Sexually undifferentiated,9.2,7.5,1370,890,H,Heavy,5,Nearly 100% of tissue is hypnospores,,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,1,1,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2001PRSPCV,a,3,2001,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,8.8,15.3,1370,890,M-,Moderate,2.66,>25% but <50% of tissue is hypnospores,,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2001PRSPCV,a,4,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Female,8,Oyster - 8 : Spawned: Few Gametes visible,9,13.3,1370,890,VL,Very light,0.33,1-10 hypnospores,,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PRSP,Potomac River,Swan Point,Maryland,East Coast,Cape Hatteras to Delaware Bay,Central Chesapeake Bay,38.2817,-76.9337,MW2001PRSPCV,a,5,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,9.8,16.1,1370,890,L-,Light,0.67,11-74 hypnospores,,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,Uninfected,0,0,0,1,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2001PSNRCV,a,1,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,6,6.5,360,320,L-,Light,0.67,11-74 hypnospores,,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2001PSNRCV,a,2,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,5.9,5.2,360,320,L-,Light,0.67,11-74 hypnospores,,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2001PSNRCV,a,3,2001,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Female,2,Oyster - 2 : Early development,5.7,5.9,360,320,N,Negative,0,No hypnospores present,,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2001PSNRCV,a,4,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Male,7,Oyster - 7 : Spawned: Some mature gametes still remaining,6.6,6.1,360,320,VL,Very light,0.33,1-10 hypnospores,,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSNR,Pamlico Sound,Neuse River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.0897,-76.529,MW2001PSNRCV,a,5,2001,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Female,2,Oyster - 2 : Early development,6.5,6.1,360,320,L-,Light,0.67,11-74 hypnospores,,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,1,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSPR,Pamlico Sound,Pungo River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.296,-76.4392,MW2001PSPRCV,a,1,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,5.3,4.2,290,200,N,Negative,0,No hypnospores present,,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSPR,Pamlico Sound,Pungo River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.296,-76.4392,MW2001PSPRCV,a,2,2001,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,6,5.7,290,200,N,Negative,0,No hypnospores present,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSPR,Pamlico Sound,Pungo River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.296,-76.4392,MW2001PSPRCV,a,3,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,5.5,4.5,290,200,VL,Very light,0.33,1-10 hypnospores,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSPR,Pamlico Sound,Pungo River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.296,-76.4392,MW2001PSPRCV,a,4,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,5.5,4.8,290,200,N,Negative,0,No hypnospores present,,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,1,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,PSPR,Pamlico Sound,Pungo River,North Carolina,East Coast,Florida Keys to Cape Hatteras,Outer Banks,35.296,-76.4392,MW2001PSPRCV,a,5,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,6.6,4.9,290,200,N,Negative,0,No hypnospores present,,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,RSJC,Roanoke Sound,John Creek,North Carolina,East Coast,Cape Hatteras to Delaware Bay,Outer Banks,35.8898,-75.6337,MW2001RSJCCV,a,1,2001,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,6.1,7,490,340,L-,Light,0.67,11-74 hypnospores,,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,RSJC,Roanoke Sound,John Creek,North Carolina,East Coast,Cape Hatteras to Delaware Bay,Outer Banks,35.8898,-75.6337,MW2001RSJCCV,a,2,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,6.5,5.7,490,340,VL,Very light,0.33,1-10 hypnospores,,156,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,1,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,RSJC,Roanoke Sound,John Creek,North Carolina,East Coast,Cape Hatteras to Delaware Bay,Outer Banks,35.8898,-75.6337,MW2001RSJCCV,a,3,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,6.2,6.4,490,340,VL,Very light,0.33,1-10 hypnospores,,194,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,Uninfected,0,0,0,0,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,RSJC,Roanoke Sound,John Creek,North Carolina,East Coast,Cape Hatteras to Delaware Bay,Outer Banks,35.8898,-75.6337,MW2001RSJCCV,a,4,2001,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Female,2,Oyster - 2 : Early development,5.9,7.7,490,340,N,Negative,0,No hypnospores present,,197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,RSJC,Roanoke Sound,John Creek,North Carolina,East Coast,Cape Hatteras to Delaware Bay,Outer Banks,35.8898,-75.6337,MW2001RSJCCV,a,5,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Indeterminate,1,Oyster - 1 : Sexually undifferentiated,6.3,7.5,490,340,L-,Light,0.67,11-74 hypnospores,,164,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,Uninfected,0,0,0,1,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,SJCB,St. Johns River,Chicopit Bay,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,30.381,-81.44,MW2001SJCBCV,a,1,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Female,2,Oyster - 2 : Early development,6.1,3.8,270,170,N,Negative,0,No hypnospores present,,94,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,SJCB,St. Johns River,Chicopit Bay,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,30.381,-81.44,MW2001SJCBCV,a,2,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Female,3,Oyster - 3 : Mid development,5.2,3,270,170,LM-,Light/Moderate,1.66,<25% of tissue is hypnospores,,66,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,Uninfected,0,0,0,0,1,"Average wall thickness less than normal but greater then one-half normal thickness, most tubules showing some atrophy, some tubules still normal",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,SJCB,St. Johns River,Chicopit Bay,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,30.381,-81.44,MW2001SJCBCV,a,3,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Female,3,Oyster - 3 : Mid development,5.7,2.7,270,170,MH-,Moderately Heavy,3.66,>50% but <75% of tissue is hypnospores,,62,5,4,0,0,4,0,0,0,0,0,0,4,54,0,0,0,0,0,0,0,0,Uninfected,0,0,0,1,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,SJCB,St. Johns River,Chicopit Bay,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,30.381,-81.44,MW2001SJCBCV,a,4,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Female,8,Oyster - 8 : Spawned: Few Gametes visible,5.4,2.1,270,170,LM-,Light/Moderate,1.66,<25% of tissue is hypnospores,,82,3,4,0,0,0,0,0,0,0,0,0,3,5,2,0,0,0,0,0,0,0,Uninfected,0,0,0,1,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,SJCB,St. Johns River,Chicopit Bay,Florida,East Coast,Florida Keys to Cape Hatteras,Georgia-Florida Border to Biscayne Bay,30.381,-81.44,MW2001SJCBCV,a,5,2001,4,"Fair Plus : Animal distinctly not filling shell cavity; coloration often mottled, with blood vessels and muscle fibers showing through the more translucent epithelium",Female,2,Oyster - 2 : Early development,5.3,2.6,270,170,L+,Light,1.33,>125 hypnospores but much less than 25% of tissue is hypnospores,,64,1,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,BHKF,Florida Keys,Bahia Honda,Florida,East Coast,Florida Keys to Cape Hatteras,Florida Bay to Sarasota Bay,24.6612,-81.273,MW2002BHKFCS,a,1,2002,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Female,6,Oyster - 6 : Spawning,4.8,6.1,360,250,L-,Light,0.67,11-74 hypnospores,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,BHKF,Florida Keys,Bahia Honda,Florida,East Coast,Florida Keys to Cape Hatteras,Florida Bay to Sarasota Bay,24.6612,-81.273,MW2002BHKFCS,a,2,2002,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Male,4,Oyster - 4 : Late development,4,3.7,360,250,VL,Very light,0.33,1-10 hypnospores,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,2,Wall thickness averaging about one-half as thick as normal,0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,BHKF,Florida Keys,Bahia Honda,Florida,East Coast,Florida Keys to Cape Hatteras,Florida Bay to Sarasota Bay,24.6612,-81.273,MW2002BHKFCS,a,3,2002,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Female,7,Oyster - 7 : Spawned: Some mature gametes still remaining,3.7,3.6,360,250,L-,Light,0.67,11-74 hypnospores,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
Mussel Watch,BHKF,Florida Keys,Bahia Honda,Florida,East Coast,Florida Keys to Cape Hatteras,Florida Bay to Sarasota Bay,24.6612,-81.273,MW2002BHKFCS,a,4,2002,3,"Good Minus : Coloration less opaque, often slightly yellow or gray",Female,6,Oyster - 6 : Spawning,4.2,4.6,360,250,L-,Light,0.67,11-74 hypnospores,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uninfected,0,0,0,0,3,"Wall thickness less than one-half of normal, most tubules walls significantly atrophied, some walls extremely thin",0,"Uninfected, no parasites found in the tissue cross-section",0,,,,,,,,,0,0,0
